wikidata_link,label
http://www.wikidata.org/entity/Q3926055,pyatenkoite-(Y)
http://www.wikidata.org/entity/Q3930400,raslakite
http://www.wikidata.org/entity/Q3930442,rastsvetaevite
http://www.wikidata.org/entity/Q3951216,sazykinaite-(Y)
http://www.wikidata.org/entity/Q3965643,součekite
http://www.wikidata.org/entity/Q3980069,tadzhikite-(Ce)
http://www.wikidata.org/entity/Q3980781,taneyamalite
http://www.wikidata.org/entity/Q3981254,taseqite
http://www.wikidata.org/entity/Q3983057,tellurohauchecornite
http://www.wikidata.org/entity/Q4000627,turkestanite
http://www.wikidata.org/entity/Q4000976,tučekite
http://www.wikidata.org/entity/Q4017637,wadeite
http://www.wikidata.org/entity/Q4018793,weilerite
http://www.wikidata.org/entity/Q4024574,zirsilite-(Ce)
http://www.wikidata.org/entity/Q13588656,cesanite
http://www.wikidata.org/entity/Q18339504,miyahisaite
http://www.wikidata.org/entity/Q3782888,hammarite
http://www.wikidata.org/entity/Q3787373,huangite
http://www.wikidata.org/entity/Q3787810,hydrokenoelsmoreite
http://www.wikidata.org/entity/Q3787813,hydroniumjarosite
http://www.wikidata.org/entity/Q3787834,hydroxylellestadite
http://www.wikidata.org/entity/Q3798898,innelite
http://www.wikidata.org/entity/Q3812799,kanonaite
http://www.wikidata.org/entity/Q3832639,lindströmite
http://www.wikidata.org/entity/Q3836550,lomonosovite
http://www.wikidata.org/entity/Q3852256,mattheddleite
http://www.wikidata.org/entity/Q3858563,minnesotaite
http://www.wikidata.org/entity/Q3860352,momoiite
http://www.wikidata.org/entity/Q3862538,montroseite
http://www.wikidata.org/entity/Q3863005,morimotoite
http://www.wikidata.org/entity/Q3867421,murmanite
http://www.wikidata.org/entity/Q3888352,paarite
http://www.wikidata.org/entity/Q3906776,plumbojarosite
http://www.wikidata.org/entity/Q3907762,polyphite
http://www.wikidata.org/entity/Q3926633,quadruphite
http://www.wikidata.org/entity/Q3933860,retzian-(Ce)
http://www.wikidata.org/entity/Q3933862,retzian-(Nd)
http://www.wikidata.org/entity/Q3952137,schlossmacherite
http://www.wikidata.org/entity/Q430154,hiddenite
http://www.wikidata.org/entity/Q745864,omphacite
http://www.wikidata.org/entity/Q1053631,centesimo
http://www.wikidata.org/entity/Q1053637,centime
http://www.wikidata.org/entity/Q1058788,routhierite
http://www.wikidata.org/entity/Q1145804,illite
http://www.wikidata.org/entity/Q19833635,ferrochiavennite
http://www.wikidata.org/entity/Q19860967,luobusaite
http://www.wikidata.org/entity/Q19861020,mendeleevite-(Ce)
http://www.wikidata.org/entity/Q19862354,meierite
http://www.wikidata.org/entity/Q19862357,ralphcannonite
http://www.wikidata.org/entity/Q20286547,ferrostalderite
http://www.wikidata.org/entity/Q20748168,palladosilicide
http://www.wikidata.org/entity/Q21029153,garronite-Na
http://www.wikidata.org/entity/Q21029157,mendeleevite-(Nd)
http://www.wikidata.org/entity/Q24249946,tetranatrolite
http://www.wikidata.org/entity/Q28125139,marathonite
http://www.wikidata.org/entity/Q28790861,palladogermanide
http://www.wikidata.org/entity/Q29586752,Heliodor
http://www.wikidata.org/entity/Q37281852,martinandresite
http://www.wikidata.org/entity/Q52159773,talc-1A
http://www.wikidata.org/entity/Q52169829,muscovite-1M
http://www.wikidata.org/entity/Q52169919,muscovite-2A
http://www.wikidata.org/entity/Q52169982,muscovite-2M2
http://www.wikidata.org/entity/Q52170042,muscovite-3T
http://www.wikidata.org/entity/Q57812205,carletonmooreite
http://www.wikidata.org/entity/Q58903575,ferriperbøeite-(La)
http://www.wikidata.org/entity/Q61478684,gatelite group
http://www.wikidata.org/entity/Q80166924,melansonite
http://www.wikidata.org/entity/Q80184997,zhiqinite
http://www.wikidata.org/entity/Q3111417,goshenite
http://www.wikidata.org/entity/Q3667576,chiavennite
http://www.wikidata.org/entity/Q3680919,chlorapatite
http://www.wikidata.org/entity/Q3696364,cowlesite
http://www.wikidata.org/entity/Q3704996,delhayelite
http://www.wikidata.org/entity/Q3753903,fuchsite
http://www.wikidata.org/entity/Q3758943,gaultite
http://www.wikidata.org/entity/Q3773670,gottardiite
http://www.wikidata.org/entity/Q3777880,zeolite mineral group
http://www.wikidata.org/entity/Q3837694,lovdarite
http://www.wikidata.org/entity/Q3862322,monteregianite-(Y)
http://www.wikidata.org/entity/Q3866479,mountainite
http://www.wikidata.org/entity/Q3868756,mutinaite
http://www.wikidata.org/entity/Q3934123,rhodesite
http://www.wikidata.org/entity/Q3968051,stalderite
http://www.wikidata.org/entity/Q3984601,terranovaite
http://www.wikidata.org/entity/Q3990804,thornasite
http://www.wikidata.org/entity/Q3999934,tschernichite
http://www.wikidata.org/entity/Q3999938,tschörtnerite
http://www.wikidata.org/entity/Q4016703,västmanlandite-(Ce)
http://www.wikidata.org/entity/Q4023793,zangboite
http://www.wikidata.org/entity/Q4145945,hortonolite
http://www.wikidata.org/entity/Q415037,forsterite
http://www.wikidata.org/entity/Q416275,fluorapatite
http://www.wikidata.org/entity/Q429580,kunzite
http://www.wikidata.org/entity/Q429651,Red beryl
http://www.wikidata.org/entity/Q429730,heliodor
http://www.wikidata.org/entity/Q26037045,matyhite
http://www.wikidata.org/entity/Q30348422,dagenaisite
http://www.wikidata.org/entity/Q55865997,pararaisaite
http://www.wikidata.org/entity/Q57812430,udinaite
http://www.wikidata.org/entity/Q80198042,müllerite
http://www.wikidata.org/entity/Q3559150,cryptomelane
http://www.wikidata.org/entity/Q3613540,amakinite
http://www.wikidata.org/entity/Q3623969,arsenocrandallite
http://www.wikidata.org/entity/Q3623974,arsenogorceixite
http://www.wikidata.org/entity/Q3623980,arsenowaylandite
http://www.wikidata.org/entity/Q3633338,balipholite
http://www.wikidata.org/entity/Q3634997,bario-orthojoaquinite
http://www.wikidata.org/entity/Q3635001,bariopharmacosiderite
http://www.wikidata.org/entity/Q3643919,braunite-II
http://www.wikidata.org/entity/Q3644991,britholite-(Ce)
http://www.wikidata.org/entity/Q3644992,britholite-(Y)
http://www.wikidata.org/entity/Q3647853,byelorussite-(Ce)
http://www.wikidata.org/entity/Q3660669,carpholite
http://www.wikidata.org/entity/Q3681861,cobaltomenite
http://www.wikidata.org/entity/Q3693975,coronadite
http://www.wikidata.org/entity/Q3694914,corvusite
http://www.wikidata.org/entity/Q3716542,dussertite
http://www.wikidata.org/entity/Q3720326,eggletonite
http://www.wikidata.org/entity/Q3742874,fernandinite
http://www.wikidata.org/entity/Q3743233,ferrocarpholite
http://www.wikidata.org/entity/Q3743841,fersmite
http://www.wikidata.org/entity/Q6383730,keilhauite
http://www.wikidata.org/entity/Q7523953,single loss expectancy
http://www.wikidata.org/entity/Q12084716,thorian uraninite
http://www.wikidata.org/entity/Q12097984,grothite
http://www.wikidata.org/entity/Q12110739,knopite
http://www.wikidata.org/entity/Q19810699,burnettite
http://www.wikidata.org/entity/Q19833496,davisite
http://www.wikidata.org/entity/Q19833664,fluorcalciopyrochlore
http://www.wikidata.org/entity/Q19833675,fluornatropyrochlore
http://www.wikidata.org/entity/Q19841401,grossmanite
http://www.wikidata.org/entity/Q19841461,hydroxycalciopyrochlore
http://www.wikidata.org/entity/Q19841470,hydroxymanganopyrochlore
http://www.wikidata.org/entity/Q19860921,kushiroite
http://www.wikidata.org/entity/Q19861119,oxy-chromium-dravite
http://www.wikidata.org/entity/Q19861121,oxy-dravite
http://www.wikidata.org/entity/Q19861129,oxy-schorl
http://www.wikidata.org/entity/Q19862006,tissintite
http://www.wikidata.org/entity/Q19862019,tsilaisite
http://www.wikidata.org/entity/Q19862027,vanadio-oxy-chromium-dravite
http://www.wikidata.org/entity/Q19862030,vanadio-oxy-dravite
http://www.wikidata.org/entity/Q19862119,redondite
http://www.wikidata.org/entity/Q20097309,cerphosphorhuttonite
http://www.wikidata.org/entity/Q20280286,bosiite
http://www.wikidata.org/entity/Q21530345,clinopyroxene
http://www.wikidata.org/entity/Q21530840,orthopyroxene
http://www.wikidata.org/entity/Q21666217,lucchesiite
http://www.wikidata.org/entity/Q21684054,żabińskiite
http://www.wikidata.org/entity/Q25510878,picotite
http://www.wikidata.org/entity/Q27032367,chromian tourmaline
http://www.wikidata.org/entity/Q28125120,oxy-foitite
http://www.wikidata.org/entity/Q28385955,liddicoatite
http://www.wikidata.org/entity/Q29476016,cesiokenopyrochlore
http://www.wikidata.org/entity/Q3811804,jørgensenite
http://www.wikidata.org/entity/Q3814946,khamrabaevite
http://www.wikidata.org/entity/Q3814998,khmaralite
http://www.wikidata.org/entity/Q3815015,khristovite-(Ce)
http://www.wikidata.org/entity/Q3816089,kochite
http://www.wikidata.org/entity/Q3816999,krinovite
http://www.wikidata.org/entity/Q3844520,manganiandrosite-(La)
http://www.wikidata.org/entity/Q3875941,nickel (native)
http://www.wikidata.org/entity/Q3877260,niobocarbide
http://www.wikidata.org/entity/Q3877264,niobophyllite
http://www.wikidata.org/entity/Q3892269,palladium (native)
http://www.wikidata.org/entity/Q3896894,ferri-ghoseite
http://www.wikidata.org/entity/Q3907727,polyakovite-(Ce)
http://www.wikidata.org/entity/Q3934172,rhönite
http://www.wikidata.org/entity/Q3939891,rhodium (native)
http://www.wikidata.org/entity/Q3941493,rosenbuschite
http://www.wikidata.org/entity/Q3955885,serendibite
http://www.wikidata.org/entity/Q3980906,tantalcarbide
http://www.wikidata.org/entity/Q4018919,welshite
http://www.wikidata.org/entity/Q4019860,wilkinsonite
http://www.wikidata.org/entity/Q4022464,yamatoite
http://www.wikidata.org/entity/Q407339,nepheline
http://www.wikidata.org/entity/Q408263,matildite
http://www.wikidata.org/entity/Q414065,palygorskite
http://www.wikidata.org/entity/Q415990,milarite
http://www.wikidata.org/entity/Q417368,sugilite
http://www.wikidata.org/entity/Q5445431,ferrohortonolite
http://www.wikidata.org/entity/Q5961284,hypothetical zeolite
http://www.wikidata.org/entity/Q6160184,jargoon
http://www.wikidata.org/entity/Q6175721,jeffersonite
http://www.wikidata.org/entity/Q7181342,phengite
http://www.wikidata.org/entity/Q7624122,Striped flint
http://www.wikidata.org/entity/Q9149293,alvite
http://www.wikidata.org/entity/Q12087160,vaalite
http://www.wikidata.org/entity/Q12120747,malacon
http://www.wikidata.org/entity/Q12137098,oyamalite
http://www.wikidata.org/entity/Q12141463,carbonate-rich apatite
http://www.wikidata.org/entity/Q13402462,zeolites: chains of T₁₀O₂₀ tetrahedra (9.GE.)
http://www.wikidata.org/entity/Q13402560,zeolites: chains of 6-membered rings (tabular zeolites, 9.GD.)
http://www.wikidata.org/entity/Q13402625,zeolites with T₅O₁₀ units (fibrous zeolites, 9.GA.)
http://www.wikidata.org/entity/Q13402666,zeolites: chains of single connected 4-membered rings (9.GB.)
http://www.wikidata.org/entity/Q13402688,zeolites: chains of doubly-connected 4-membered rings (9.GC.)
http://www.wikidata.org/entity/Q16356336,vorobyevite
http://www.wikidata.org/entity/Q16704854,Lepidomelane
http://www.wikidata.org/entity/Q17485402,alflarsenite
http://www.wikidata.org/entity/Q17497804,sericite
http://www.wikidata.org/entity/Q18043406,permutite
http://www.wikidata.org/entity/Q18364120,steatite
http://www.wikidata.org/entity/Q19799764,arsiccioite
http://www.wikidata.org/entity/Q19833508,direnzoite
http://www.wikidata.org/entity/Q19833612,fabrièsite
http://www.wikidata.org/entity/Q409270,nekrasovite
http://www.wikidata.org/entity/Q413391,braunite
http://www.wikidata.org/entity/Q414612,lengenbachite
http://www.wikidata.org/entity/Q417443,franckeite
http://www.wikidata.org/entity/Q418429,cylindrite
http://www.wikidata.org/entity/Q419250,brucite
http://www.wikidata.org/entity/Q415135,tugtupite
http://www.wikidata.org/entity/Q417444,cancrinite
http://www.wikidata.org/entity/Q418304,clinozoisite
http://www.wikidata.org/entity/Q418903,nacrite
http://www.wikidata.org/entity/Q425187,piemontite
http://www.wikidata.org/entity/Q430013,delessite
http://www.wikidata.org/entity/Q430192,falcon's eye
http://www.wikidata.org/entity/Q849995,bronzite
http://www.wikidata.org/entity/Q932260,amesite
http://www.wikidata.org/entity/Q1077105,bakerite
http://www.wikidata.org/entity/Q1137397,vacuum expectation value
http://www.wikidata.org/entity/Q1275499,East African shilling
http://www.wikidata.org/entity/Q1401933,chromian clinochlore
http://www.wikidata.org/entity/Q2032013,melanite
http://www.wikidata.org/entity/Q764136,ovamboite
http://www.wikidata.org/entity/Q899841,columbite
http://www.wikidata.org/entity/Q1058773,kobellite
http://www.wikidata.org/entity/Q1110894,arsenogoyazite
http://www.wikidata.org/entity/Q1112922,colusite
http://www.wikidata.org/entity/Q1125562,cuprorivaite
http://www.wikidata.org/entity/Q1129950,ahlfeldite
http://www.wikidata.org/entity/Q1281634,germanocolusite
http://www.wikidata.org/entity/Q1296101,effenbergerite
http://www.wikidata.org/entity/Q1885385,maikainite
http://www.wikidata.org/entity/Q2398230,margaritasite
http://www.wikidata.org/entity/Q3179756,joaquinite-(Ce)
http://www.wikidata.org/entity/Q583353,native copper
http://www.wikidata.org/entity/Q898406,native gold
http://www.wikidata.org/entity/Q973640,dissakisite-(La)
http://www.wikidata.org/entity/Q1057174,native silver
http://www.wikidata.org/entity/Q1318488,lead
http://www.wikidata.org/entity/Q1991431,astrophyllite
http://www.wikidata.org/entity/Q3746842,fluorcalciobritholite
http://www.wikidata.org/entity/Q3746843,fluorbritholite-(Ce)
http://www.wikidata.org/entity/Q3758132,ganophyllite
http://www.wikidata.org/entity/Q3764374,gillespite
http://www.wikidata.org/entity/Q3775888,graulichite-(Ce)
http://www.wikidata.org/entity/Q3805034,izoklakeite
http://www.wikidata.org/entity/Q3815717,kittatinnyite
http://www.wikidata.org/entity/Q3841105,lévyclaudite
http://www.wikidata.org/entity/Q3843281,magnesiocarpholite
http://www.wikidata.org/entity/Q3843288,magnesiodumortierite
http://www.wikidata.org/entity/Q3843875,maleevite
http://www.wikidata.org/entity/Q3844389,mandarinoite
http://www.wikidata.org/entity/Q3844710,manjiroite
http://www.wikidata.org/entity/Q3873301,natropharmacosiderite
http://www.wikidata.org/entity/Q3874539,neltnerite
http://www.wikidata.org/entity/Q3886226,orthojoaquinite-(Ce)
http://www.wikidata.org/entity/Q3886227,orthojoaquinite-(La)
http://www.wikidata.org/entity/Q3898855,pekovite
http://www.wikidata.org/entity/Q3901543,philipsbornite
http://www.wikidata.org/entity/Q3909497,potassiccarpholite
http://www.wikidata.org/entity/Q3926499,qitianlingite
http://www.wikidata.org/entity/Q3955296,sengierite
http://www.wikidata.org/entity/Q1087970,saliotite
http://www.wikidata.org/entity/Q1407970,ferrokësterite
http://www.wikidata.org/entity/Q1447888,permingeatite
http://www.wikidata.org/entity/Q1531923,velikite
http://www.wikidata.org/entity/Q1792933,kuramite
http://www.wikidata.org/entity/Q1999524,stilpnomelane
http://www.wikidata.org/entity/Q2249248,freibergite
http://www.wikidata.org/entity/Q2251983,sauconite
http://www.wikidata.org/entity/Q2422385,babingtonite
http://www.wikidata.org/entity/Q2590429,taramellite
http://www.wikidata.org/entity/Q2739180,pearceite
http://www.wikidata.org/entity/Q3129310,hectorite
http://www.wikidata.org/entity/Q3611784,aliettite
http://www.wikidata.org/entity/Q3758181,garavellite
http://www.wikidata.org/entity/Q3760412,georgbarsanovite
http://www.wikidata.org/entity/Q3777243,grumiplucite
http://www.wikidata.org/entity/Q3783667,hauchecornite
http://www.wikidata.org/entity/Q3784101,hedyphane
http://www.wikidata.org/entity/Q3784629,hellandite-(Ce)
http://www.wikidata.org/entity/Q3784630,hellandite-(Y)
http://www.wikidata.org/entity/Q3785465,hidalgoite
http://www.wikidata.org/entity/Q3785598,hilairite
http://www.wikidata.org/entity/Q3785717,hinsdalite
http://www.wikidata.org/entity/Q3787280,howieite
http://www.wikidata.org/entity/Q3787598,humboldtine
http://www.wikidata.org/entity/Q3801849,iraqite-(La)
http://www.wikidata.org/entity/Q3809695,johninnesite
http://www.wikidata.org/entity/Q3814443,kemmlitzite
http://www.wikidata.org/entity/Q3814677,kentbrooksite
http://www.wikidata.org/entity/Q3815000,khomyakovite
http://www.wikidata.org/entity/Q3815610,kirschsteinite
http://www.wikidata.org/entity/Q3816297,komkovite
http://www.wikidata.org/entity/Q3817278,kuannersuite-(Ce)
http://www.wikidata.org/entity/Q3825207,labyrinthite
http://www.wikidata.org/entity/Q3832622,lindbergite
http://www.wikidata.org/entity/Q3843285,magnesiochloritoid
http://www.wikidata.org/entity/Q3843677,makovickyite
http://www.wikidata.org/entity/Q423051,tremolite
http://www.wikidata.org/entity/Q424818,yugawaralite
http://www.wikidata.org/entity/Q429721,thomsonite
http://www.wikidata.org/entity/Q3974595,straczekite
http://www.wikidata.org/entity/Q3975987,strelkinite
http://www.wikidata.org/entity/Q3976119,strontio-orthojoaquinite
http://www.wikidata.org/entity/Q3976124,strontiojoaquinite
http://www.wikidata.org/entity/Q3976125,strontiomelane
http://www.wikidata.org/entity/Q3980549,tamaite
http://www.wikidata.org/entity/Q3990250,theophrastite
http://www.wikidata.org/entity/Q3991626,tintinaite
http://www.wikidata.org/entity/Q3999072,tritomite-(Y)
http://www.wikidata.org/entity/Q3999073,tritomite-(Ce)
http://www.wikidata.org/entity/Q4008481,vanadiocarpholite
http://www.wikidata.org/entity/Q4017836,wallkilldellite-(Fe)
http://www.wikidata.org/entity/Q4017837,wallkilldellite
http://www.wikidata.org/entity/Q4019058,wesselsite
http://www.wikidata.org/entity/Q13368486,arsenoflorencite
http://www.wikidata.org/entity/Q15889879,sodalite mineral subgroup
